2021-02-01,+60.3
2021-02-02,+59.9
2021-02-03,+60.0
2021-02-04,+60.2
2021-02-05,+59.7
2021-02-06,+60.0
2021-02-07,+59.7
2021-02-08,+60.5
2021-02-09,+60.3
2021-02-10,+60.2
2021-02-11,+60.7
2021-02-12,+60.3
2021-02-13,+60.7
2021-02-14,+61.1
2021-02-15,+60.1
2021-02-16,+60.2
2021-02-17,+60.6
2021-02-18,+60.5
2021-02-19,+60.5
2021-02-20,+60.1
2021-02-21,+59.3
2021-02-22,+59.6
2021-02-23,+59.4
2021-02-24,+60.2
2021-02-26,+60.2
2021-02-27,+59.8
2021-02-28,+60.0
