Date,Value 
2022-08-01,+36.9
2022-08-06,+36.9
2022-08-07,+36.3
2022-08-08,+36.9
2022-08-09,+36.8
2022-08-11,+37.0
2022-08-12,+36.9
2022-08-13,+36.7
2022-08-15,+37.1
2022-08-16,+37.0
2022-08-19,+36.8
2022-08-20,+36.6
2022-08-22,+36.6
2022-08-23,+36.8
2022-08-29,+36.4
