Date,Value 
2022-06-03,+36.3
2022-06-04,+36.5
2022-06-05,+36.7
2022-06-06,+36.6
2022-06-09,+36.4
2022-06-10,+36.9
2022-06-13,+36.4
2022-06-14,+36.0
2022-06-17,+36.8
2022-06-19,+36.9
2022-06-20,+37.0
2022-06-21,+36.9
2022-06-24,+36.6
2022-06-26,+36.9
2022-06-27,+37.1
2022-06-28,+36.8
2022-06-30,+37.0
