Date,Value
2021-10-01,+59.1
2021-10-02,+59.4
2021-10-03,+59.5
2021-10-04,+59.6
2021-10-06,+60.3
2021-10-07,+60.1
2021-10-08,+59.2
2021-10-09,+59.2
2021-10-11,+59.9
2021-10-12,+59.0
2021-10-13,+59.2
2021-10-15,+59.6
2021-10-16,+59.5
2021-10-17,+59.3
2021-10-18,+59.8
2021-10-19,+59.3
2021-10-21,+60.0
2021-10-22,+59.9
2021-10-23,+59.8
2021-10-24,+60.0
2021-10-26,+60.6
2021-10-27,+60.5
2021-10-28,+60.3
2021-10-29,+60.1
2021-10-30,+59.9
2021-10-31,+60.6
