Date,Value
2022-02-03,+36.6
2022-02-04,+37.0
2022-02-04,+37.0
2022-02-06,+36.5
2022-02-07,+37.3
2022-02-08,+36.6
2022-02-09,+37.1
2022-02-11,+36.9
2022-02-12,+36.6
2022-02-13,+36.6
2022-02-14,+36.9
2022-02-15,+36.8
2022-02-16,+36.3
2022-02-17,+36.7
2022-02-18,+37.0
2022-02-20,+36.7
2022-02-22,+36.5
2022-02-26,+36.5
2022-02-27,+37.1
