Date,Value 
2022-05-03,+36.6
2022-05-04,+37.1
2022-05-08,+36.5
2022-05-09,+36.5
2022-05-11,+36.5
2022-05-13,+36.7
2022-05-16,+36.7
2022-05-17,+36.5
2022-05-18,+36.7
2022-05-20,+36.7
2022-05-22,+37.1
2022-05-23,+36.9
2022-05-24,+36.8
2022-05-26,+36.7
2022-05-27,+37.3
2022-05-29,+37.1
2022-05-30,+37.0
