2021-09-15,+36.5
2021-09-16,+36.4
2021-09-17,+36.1
2021-09-18,+36.4
2021-09-19,+36.3
2021-09-20,+36.4
2021-09-21,+36.2
2021-09-23,+36.2
2021-09-24,+36.3
2021-09-27,+36.3
2021-09-28,+36.0
2021-09-29,+36.1
2021-09-30,+36.4
