Date,Value 
2022-03-01,+2.
2022-03-02,+3.
2022-03-03,+5.
2022-03-04,+4.
2022-03-05,+0.
2022-03-06,+3.
2022-03-07,+8.
2022-03-08,+3.
2022-03-09,+4.
2022-03-10,+4.
2022-03-11,+5.
2022-03-12,+1.
2022-03-13,+2.
2022-03-14,+10.
2022-03-15,+6.
2022-03-16,+5.
2022-03-17,+2.
2022-03-18,+3.
2022-03-19,+4.
2022-03-20,+15.
2022-03-21,+6.
2022-03-22,+6.
2022-03-23,+4.
2022-03-24,+4.
2022-03-25,+4.
2022-03-26,+7.
2022-03-27,+4.
2022-03-28,+4.
2022-03-29,+3.
2022-03-30,+5.
2022-03-31,+5.
