Date,Value 
2022-04-01,+7.
2022-04-02,+5.
2022-04-03,+5.
2022-04-04,+4.
2022-04-05,+2.
2022-04-06,+5.
2022-04-07,+3.
2022-04-08,+4.
2022-04-09,+12.
2022-04-10,+5.
2022-04-11,+3.
2022-04-12,+3.
2022-04-13,+4.
2022-04-14,+3.
2022-04-15,+2.
2022-04-16,+4.
2022-04-17,+3.
2022-04-18,+3.
2022-04-19,+3.
2022-04-20,+8.
2022-04-21,+4.
2022-04-22,+3.
2022-04-23,+5.
2022-04-24,+5.
2022-04-25,+3.
2022-04-26,+3.
2022-04-27,+3.
2022-04-28,+1.
2022-04-29,+3.
2022-04-30,+5.
