2021-09-15,+36.1
2021-09-16,+36.1
2021-09-17,+35.8
2021-09-18,+35.9
2021-09-19,+35.9
2021-09-20,+35.9
2021-09-21,+36.0
2021-09-23,+35.8
2021-09-24,+36.1
2021-09-26,+35.8
2021-09-27,+35.9
2021-09-28,+35.7
2021-09-29,+35.8
2021-09-30,+36.1
